"team_id","team_name","gp","w","l","w_pct","min","e_off_rating","off_rating","e_def_rating","def_rating","e_net_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","e_pace","pace","pace_per40","poss","pie","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","off_rating_rank","def_rating_rank","net_rating_rank","ast_pct_rank","ast_to_rank","ast_ratio_rank","oreb_pct_rank","dreb_pct_rank","reb_pct_rank","tm_tov_pct_rank","efg_pct_rank","ts_pct_rank","pace_rank","pie_rank","date"
1610612756,"Phoenix Suns",31,15,16,0.484,1498,112.5,113.4,113.7,115.2,-1.2,-1.8,0.673,1.9,19.4,0.266,0.724,0.499,0.142,0.553,0.589,99.3,98.24,81.87,3067,0.499,14,19,17,19,15,9,22,18,8,12,11,25,8,16,13,10,8,23,19,2024-12-29
1610612757,"Portland Trail Blazers",31,11,20,0.355,1488,105.3,108.4,115,117.1,-9.7,-8.7,0.575,1.42,16.5,0.319,0.672,0.488,0.162,0.51,0.544,102.3,99.89,83.24,3094,0.442,14,25,24,25,20,26,27,27,28,29,28,6,30,23,25,27,26,13,28,2024-12-29
1610612758,"Sacramento Kings",32,13,19,0.406,1551,112.4,114.8,111.5,113.5,0.8,1.2,0.607,1.95,18.6,0.279,0.725,0.502,0.133,0.544,0.58,101.3,99.4,82.84,3206,0.504,5,22,23,23,6,8,17,14,24,9,14,18,6,14,4,13,12,17,16,2024-12-29
1610612759,"San Antonio Spurs",32,16,16,0.5,1541,109.7,111.4,109.9,112.7,-0.2,-1.3,0.714,1.91,20.1,0.282,0.703,0.498,0.149,0.534,0.572,101.3,99.24,82.7,3192,0.513,5,14,17,17,10,19,15,17,1,11,5,17,21,18,17,21,20,20,10,2024-12-29
1610612761,"Toronto Raptors",32,7,25,0.219,1551,107.3,110,114.4,116.5,-7.1,-6.5,0.686,1.73,19.5,0.33,0.692,0.509,0.163,0.526,0.558,103.4,101.17,84.31,3267,0.469,5,26,29,28,6,24,26,25,5,17,10,3,26,9,27,23,22,6,23,2024-12-29
1610612762,"Utah Jazz",30,7,23,0.233,1440,108.2,110.6,117.5,119.4,-9.3,-8.8,0.632,1.33,17.6,0.326,0.712,0.521,0.186,0.54,0.578,101.9,100,83.33,3001,0.459,23,26,26,26,28,22,30,28,16,30,23,4,15,3,30,16,13,12,26,2024-12-29
1610612764,"Washington Wizards",29,5,24,0.172,1397,102.8,104.7,116,117.7,-13.2,-13,0.618,1.52,17.4,0.269,0.692,0.479,0.157,0.51,0.544,105.1,103.39,86.16,3005,0.433,29,29,27,29,30,30,28,30,19,26,25,24,27,29,21,26,27,4,30,2024-12-29
1610612737,"Atlanta Hawks",33,18,15,0.545,1594,110.4,112,110.8,113,-0.5,-1,0.696,1.81,19.8,0.311,0.713,0.511,0.156,0.537,0.575,106.3,104.51,87.09,3472,0.508,2,10,15,13,3,16,17,16,3,14,8,7,14,6,19,19,17,2,13,2024-12-30
1610612738,"Boston Celtics",31,22,9,0.71,1503,116.3,118.8,107.9,109.8,8.4,9,0.608,2.08,18.1,0.282,0.725,0.502,0.121,0.555,0.589,101.2,99.24,82.7,3107,0.534,20,4,3,4,20,3,9,4,23,5,19,17,7,14,2,9,9,19,5,2024-12-30
1610612751,"Brooklyn Nets",32,12,20,0.375,1546,107.9,111.1,113.3,115.7,-5.4,-4.6,0.664,1.62,18.7,0.273,0.697,0.48,0.16,0.539,0.577,99.1,96.62,80.52,3105,0.459,9,24,24,24,13,19,25,24,9,22,13,21,24,27,24,17,15,30,25,2024-12-30
1610612766,"Charlotte Hornets",32,7,25,0.219,1551,104.5,107.2,111.6,113.8,-7.1,-6.6,0.612,1.47,16.9,0.318,0.71,0.504,0.162,0.507,0.539,100.4,98.14,81.78,3170,0.454,9,26,27,27,10,28,18,26,21,27,27,6,15,13,25,28,29,24,27,2024-12-30
1610612741,"Chicago Bulls",33,15,18,0.455,1589,110.7,112.3,113.3,115.5,-2.6,-3.3,0.685,1.96,20.1,0.243,0.731,0.491,0.144,0.556,0.585,106.2,104.4,87,3455,0.484,2,19,21,20,5,15,24,23,6,7,4,29,3,21,15,8,10,3,21,2024-12-30
1610612739,"Cleveland Cavaliers",32,28,4,0.875,1536,120,121.2,107,109.7,13,11.6,0.64,2.17,20.3,0.264,0.708,0.496,0.131,0.596,0.622,102.6,100.84,84.04,3230,0.558,9,1,1,1,18,1,7,2,15,2,2,26,17,19,3,1,1,7,2,2024-12-30
1610612742,"Dallas Mavericks",33,20,13,0.606,1589,114.7,116.2,109,110.8,5.7,5.4,0.588,1.75,17.9,0.284,0.699,0.499,0.142,0.559,0.593,101.9,100.4,83.66,3326,0.523,2,7,7,7,5,6,11,7,27,16,21,15,23,15,11,7,4,10,8,2024-12-30
1610612743,"Denver Nuggets",31,18,13,0.581,1503,115.6,117,112,114.1,3.7,2.9,0.697,2.15,21,0.305,0.708,0.515,0.142,0.566,0.598,103.5,101.94,84.95,3192,0.525,20,10,7,10,20,4,19,8,2,3,1,10,18,5,10,3,3,5,7,2024-12-30
1610612765,"Detroit Pistons",32,14,18,0.438,1556,109.3,111.6,112.7,114.5,-3.4,-2.9,0.623,1.64,18.3,0.299,0.727,0.51,0.157,0.542,0.572,101.1,99.3,82.75,3219,0.479,9,21,21,21,9,17,20,21,17,19,18,12,6,9,21,15,19,18,22,2024-12-30
1610612744,"Golden State Warriors",32,16,16,0.5,1541,108.6,110.7,107.4,109.7,1.2,1,0.694,1.99,19.5,0.311,0.714,0.507,0.142,0.523,0.549,102.5,100.39,83.66,3222,0.5,9,14,16,16,14,23,8,14,4,6,10,8,13,11,12,23,25,11,18,2024-12-30
1610612745,"Houston Rockets",32,21,11,0.656,1551,109.3,112.5,103.4,106,5.9,6.5,0.539,1.64,15.8,0.351,0.714,0.529,0.136,0.506,0.542,102.2,99.54,82.95,3214,0.529,9,6,5,6,10,11,2,6,30,20,30,1,12,1,6,29,28,16,6,2024-12-30
1610612754,"Indiana Pacers",33,16,17,0.485,1594,112.1,113,113.5,115.4,-1.4,-2.4,0.652,1.96,19.8,0.247,0.709,0.484,0.14,0.561,0.593,101.9,100.71,83.93,3350,0.501,2,14,19,18,3,10,23,19,11,8,7,28,16,24,9,5,5,8,17,2024-12-30
1610612746,"LA Clippers",32,19,13,0.594,1541,108.6,110.7,106.6,108,2,2.8,0.608,1.46,17.8,0.287,0.729,0.51,0.169,0.542,0.576,100.5,98.83,82.36,3166,0.506,9,9,7,8,14,22,4,9,22,28,22,14,5,7,29,13,16,22,14,2024-12-30
1610612747,"Los Angeles Lakers",30,17,13,0.567,1445,111.1,112.4,112.8,115.1,-1.7,-2.7,0.654,1.91,19.2,0.254,0.703,0.482,0.139,0.545,0.583,100.8,99.22,82.69,2991,0.498,25,12,7,11,28,13,21,20,10,10,12,27,22,26,8,12,11,21,20,2024-12-30
1610612763,"Memphis Grizzlies",33,22,11,0.667,1584,113.7,116.8,105.4,108.4,8.3,8.4,0.677,1.78,20,0.34,0.704,0.527,0.163,0.559,0.593,108.4,105.53,87.94,3488,0.554,2,4,5,5,8,5,5,5,7,15,6,2,20,2,26,6,6,1,3,2024-12-30
1610612748,"Miami Heat",30,16,14,0.533,1455,110.4,112.4,108.9,110.4,1.5,2,0.647,1.88,18.5,0.273,0.718,0.495,0.137,0.535,0.572,99.2,97.6,81.33,2963,0.509,25,14,12,14,25,12,10,12,13,13,16,22,10,20,7,20,18,27,12,2024-12-30
1610612749,"Milwaukee Bucks",30,16,14,0.533,1445,110.8,112.3,109.7,111.4,1.1,0.9,0.596,1.71,18.1,0.232,0.732,0.49,0.142,0.563,0.59,101.1,99.7,83.09,3004,0.505,25,14,12,14,28,14,13,15,26,18,20,30,2,22,13,4,7,14,16,2024-12-30
1610612750,"Minnesota Timberwolves",30,17,13,0.567,1450,108.8,110.8,106.4,108.5,2.5,2.3,0.642,1.63,18.5,0.278,0.716,0.498,0.158,0.546,0.577,100,98.07,81.72,2965,0.511,25,12,7,11,27,21,6,11,14,21,15,20,11,17,22,11,13,25,11,2024-12-30
1610612740,"New Orleans Pelicans",33,5,28,0.152,1589,104.5,106.8,115.5,118,-11,-11.2,0.619,1.6,17.5,0.31,0.671,0.482,0.153,0.503,0.537,101.8,99.56,82.97,3295,0.441,2,29,30,30,5,29,29,29,19,23,25,9,29,25,18,30,30,15,28,2024-12-30
1610612752,"New York Knicks",32,23,9,0.719,1541,117.9,120.2,109.4,111,8.5,9.1,0.647,2.13,20.2,0.292,0.723,0.515,0.134,0.576,0.609,99.7,97.99,81.66,3146,0.549,9,3,3,3,14,2,12,3,12,4,3,13,9,4,5,2,2,26,4,2024-12-30
1610612760,"Oklahoma City Thunder",31,26,5,0.839,1488,112.7,114.9,100.6,102.9,12.1,12.1,0.598,2.2,18.4,0.271,0.681,0.479,0.117,0.538,0.571,102.5,100.42,83.68,3113,0.561,20,2,2,2,23,7,1,1,25,1,17,23,28,29,1,18,21,9,1,2024-12-30
1610612753,"Orlando Magic",34,20,14,0.588,1632,106.2,109,104.2,106.3,2,2.6,0.623,1.53,17.5,0.304,0.733,0.51,0.159,0.515,0.557,99.6,97.29,81.08,3305,0.517,1,7,12,9,1,26,3,10,18,24,24,11,1,8,23,25,24,29,9,2024-12-30
1610612755,"Philadelphia 76ers",30,13,17,0.433,1455,107.3,109.1,109.8,112.2,-2.5,-3.2,0.57,1.53,16.3,0.28,0.696,0.479,0.145,0.517,0.558,99.2,97.3,81.09,2950,0.471,25,23,19,22,25,25,14,22,29,25,29,19,25,28,16,24,23,28,23,2024-12-30
1610612756,"Phoenix Suns",31,15,16,0.484,1498,112.5,113.4,113.7,115.2,-1.2,-1.8,0.673,1.9,19.4,0.266,0.724,0.499,0.142,0.553,0.589,99.3,98.24,81.87,3067,0.499,20,19,16,19,22,9,22,18,8,12,11,25,8,16,14,10,8,23,19,2024-12-30
1610612757,"Portland Trail Blazers",32,11,21,0.344,1536,105.1,108.4,115.3,117.5,-10.2,-9.1,0.577,1.39,16.5,0.322,0.671,0.489,0.165,0.51,0.545,102.3,99.8,83.16,3191,0.44,9,25,25,25,18,27,27,28,28,29,28,5,30,23,28,26,26,13,29,2024-12-30
1610612758,"Sacramento Kings",33,14,19,0.424,1599,112.1,114.5,111,113,1.1,1.5,0.607,1.93,18.5,0.282,0.731,0.506,0.134,0.541,0.577,101.5,99.51,82.93,3309,0.505,2,21,23,23,2,8,16,13,24,9,14,16,4,12,4,16,14,17,15,2024-12-30
1610612759,"San Antonio Spurs",32,16,16,0.5,1541,109.7,111.4,109.9,112.7,-0.2,-1.3,0.714,1.91,20.1,0.282,0.703,0.498,0.149,0.534,0.572,101.3,99.24,82.7,3192,0.513,9,14,16,16,14,18,15,17,1,11,5,18,21,18,17,21,20,20,10,2024-12-30
1610612761,"Toronto Raptors",32,7,25,0.219,1551,107.3,110,114.4,116.5,-7.1,-6.5,0.686,1.73,19.5,0.33,0.692,0.509,0.163,0.526,0.558,103.4,101.17,84.31,3267,0.469,9,26,27,27,10,24,26,25,5,17,9,3,26,10,27,22,22,6,24,2024-12-30
1610612762,"Utah Jazz",31,7,24,0.226,1488,108.4,110.9,117.8,119.8,-9.4,-8.8,0.632,1.34,17.7,0.323,0.707,0.518,0.185,0.542,0.58,102,100.02,83.35,3101,0.457,20,26,26,26,23,20,30,27,16,30,23,4,19,3,30,14,12,12,26,2024-12-30
1610612764,"Washington Wizards",30,5,25,0.167,1445,102.8,104.7,116.3,117.9,-13.4,-13.2,0.619,1.53,17.4,0.269,0.691,0.478,0.157,0.509,0.544,105,103.31,86.09,3105,0.431,25,29,27,29,28,30,28,30,20,26,26,24,27,30,20,27,27,4,30,2024-12-30
1610612737,"Atlanta Hawks",33,18,15,0.545,1594,110.4,112,110.8,113,-0.5,-1,0.696,1.81,19.8,0.311,0.713,0.511,0.156,0.537,0.575,106.3,104.51,87.09,3472,0.508,4,10,15,14,6,16,17,17,3,14,7,7,14,6,19,19,16,2,13,2024-12-31
1610612738,"Boston Celtics",32,23,9,0.719,1551,116.7,119.1,106.8,108.7,9.9,10.4,0.608,2.09,18.2,0.282,0.724,0.503,0.122,0.559,0.591,101.1,99.16,82.63,3203,0.541,13,3,3,3,14,3,7,3,22,5,19,18,7,14,2,7,7,21,5,2024-12-31
1610612751,"Brooklyn Nets",32,12,20,0.375,1546,107.9,111.1,113.3,115.7,-5.4,-4.6,0.664,1.62,18.7,0.273,0.697,0.48,0.16,0.539,0.577,99.1,96.62,80.52,3105,0.459,13,24,24,24,17,19,25,24,9,21,13,21,24,27,23,16,15,30,25,2024-12-31
1610612766,"Charlotte Hornets",32,7,25,0.219,1551,104.5,107.2,111.6,113.8,-7.1,-6.6,0.612,1.47,16.9,0.318,0.71,0.504,0.162,0.507,0.539,100.4,98.14,81.78,3170,0.454,13,26,27,27,14,28,18,25,21,27,27,6,16,13,25,28,29,25,27,2024-12-31
1610612741,"Chicago Bulls",33,15,18,0.455,1589,110.7,112.3,113.3,115.5,-2.6,-3.3,0.685,1.96,20.1,0.243,0.731,0.491,0.144,0.556,0.585,106.2,104.4,87,3455,0.484,4,19,20,20,7,14,24,23,5,7,5,29,3,21,15,9,10,3,21,2024-12-31
1610612739,"Cleveland Cavaliers",33,29,4,0.879,1584,120,121.3,107,109.7,13,11.6,0.643,2.19,20.4,0.264,0.709,0.496,0.131,0.595,0.622,102.6,100.82,84.02,3330,0.557,4,1,1,1,12,1,8,2,14,2,2,26,17,19,3,1,1,8,2,2024-12-31
1610612742,"Dallas Mavericks",33,20,13,0.606,1589,114.7,116.2,109,110.8,5.7,5.4,0.588,1.75,17.9,0.284,0.699,0.499,0.142,0.559,0.593,101.9,100.4,83.66,3326,0.523,4,7,7,7,7,6,11,7,27,16,21,16,23,17,12,6,4,10,8,2024-12-31
1610612743,"Denver Nuggets",31,18,13,0.581,1503,115.6,117,112,114.1,3.7,2.9,0.697,2.15,21,0.305,0.708,0.515,0.142,0.566,0.598,103.5,101.94,84.95,3192,0.525,23,10,7,9,23,4,19,8,2,3,1,10,18,5,11,3,3,5,7,2024-12-31
1610612765,"Detroit Pistons",32,14,18,0.438,1556,109.3,111.6,112.7,114.5,-3.4,-2.9,0.623,1.64,18.3,0.299,0.727,0.51,0.157,0.542,0.572,101.1,99.3,82.75,3219,0.479,13,21,20,21,13,18,20,20,17,19,18,12,5,8,21,14,19,18,22,2024-12-31
1610612744,"Golden State Warriors",32,16,16,0.5,1541,108.6,110.7,107.4,109.7,1.2,1,0.694,1.99,19.5,0.311,0.714,0.507,0.142,0.523,0.549,102.5,100.39,83.66,3222,0.5,13,16,16,17,19,21,9,15,4,6,9,8,13,11,13,22,25,11,17,2024-12-31
1610612745,"Houston Rockets",32,21,11,0.656,1551,109.3,112.5,103.4,106,5.9,6.5,0.539,1.64,15.8,0.351,0.714,0.529,0.136,0.506,0.542,102.2,99.54,82.95,3214,0.529,13,6,5,6,14,11,2,6,30,20,30,1,12,1,6,29,28,16,6,2024-12-31
1610612754,"Indiana Pacers",34,16,18,0.471,1642,111.7,112.7,113.5,115.2,-1.8,-2.6,0.652,1.94,19.7,0.248,0.711,0.485,0.141,0.559,0.591,102.1,100.95,84.13,3459,0.5,1,16,20,18,1,10,22,19,11,9,8,28,15,24,9,5,5,7,16,2024-12-31
1610612746,"LA Clippers",33,19,14,0.576,1589,107.9,110,107,108.4,0.9,1.6,0.607,1.45,17.7,0.285,0.726,0.507,0.168,0.538,0.573,100.4,98.82,82.35,3264,0.499,4,9,9,10,7,23,5,12,23,28,23,14,6,10,29,18,17,22,19,2024-12-31
1610612747,"Los Angeles Lakers",31,17,14,0.548,1493,110.9,112.3,113,115.3,-2.2,-3,0.653,1.93,19.2,0.254,0.705,0.483,0.137,0.543,0.582,100.9,99.25,82.71,3091,0.496,23,12,9,11,25,13,23,21,10,11,12,27,21,25,8,12,11,19,20,2024-12-31
1610612763,"Memphis Grizzlies",34,23,11,0.676,1632,113.5,116.6,105.3,108.3,8.2,8.2,0.677,1.77,19.9,0.341,0.704,0.527,0.163,0.558,0.591,108.5,105.53,87.94,3594,0.552,1,3,5,5,2,5,4,5,7,15,6,2,22,2,26,8,6,1,3,2024-12-31
1610612748,"Miami Heat",30,16,14,0.533,1455,110.4,112.4,108.9,110.4,1.5,2,0.647,1.88,18.5,0.273,0.718,0.495,0.137,0.535,0.572,99.2,97.6,81.33,2963,0.509,28,16,9,15,28,12,10,10,13,13,15,22,10,20,7,20,18,27,12,2024-12-31
1610612749,"Milwaukee Bucks",31,17,14,0.548,1493,110.9,112.2,109.4,111.1,1.5,1.1,0.596,1.73,18.1,0.232,0.732,0.49,0.141,0.562,0.589,101.4,100,83.34,3113,0.506,23,12,9,11,25,15,13,14,26,17,20,30,2,22,10,4,8,13,14,2024-12-31
1610612750,"Minnesota Timberwolves",31,17,14,0.548,1498,108.8,110.6,106.5,108.7,2.2,1.9,0.639,1.59,18.4,0.277,0.717,0.499,0.16,0.547,0.579,100,98.16,81.8,3066,0.509,23,12,9,11,24,22,6,11,15,23,17,20,11,16,24,11,13,24,11,2024-12-31
1610612740,"New Orleans Pelicans",33,5,28,0.152,1589,104.5,106.8,115.5,118,-11,-11.2,0.619,1.6,17.5,0.31,0.671,0.482,0.153,0.503,0.537,101.8,99.56,82.97,3295,0.441,4,29,30,30,7,29,29,29,19,22,25,9,29,26,18,30,30,15,28,2024-12-31
1610612752,"New York Knicks",32,23,9,0.719,1541,117.9,120.2,109.4,111,8.5,9.1,0.647,2.13,20.2,0.292,0.723,0.515,0.134,0.576,0.609,99.7,97.99,81.66,3146,0.549,13,3,3,3,19,2,12,4,12,4,4,13,8,4,5,2,2,26,4,2024-12-31
1610612760,"Oklahoma City Thunder",32,27,5,0.844,1536,112.6,114.8,100.8,102.9,11.9,11.9,0.598,2.19,18.4,0.27,0.683,0.479,0.117,0.539,0.571,102.5,100.44,83.7,3214,0.561,13,2,2,2,21,7,1,1,25,1,16,23,28,29,1,17,21,9,1,2024-12-31
1610612753,"Orlando Magic",34,20,14,0.588,1632,106.2,109,104.2,106.3,2,2.6,0.623,1.53,17.5,0.304,0.733,0.51,0.159,0.515,0.557,99.6,97.29,81.08,3305,0.517,1,7,9,8,2,26,3,9,18,24,24,11,1,7,22,25,23,29,10,2024-12-31
1610612755,"Philadelphia 76ers",30,13,17,0.433,1455,107.3,109.1,109.8,112.2,-2.5,-3.2,0.57,1.53,16.3,0.28,0.696,0.479,0.145,0.517,0.558,99.2,97.3,81.09,2950,0.471,28,23,18,22,28,24,15,22,29,25,29,19,25,28,16,24,22,28,23,2024-12-31
1610612756,"Phoenix Suns",32,15,17,0.469,1546,112.1,113.2,113.4,115,-1.3,-1.8,0.672,1.89,19.4,0.267,0.72,0.497,0.143,0.551,0.588,99.7,98.47,82.06,3172,0.5,13,19,18,19,17,9,21,18,8,12,10,25,9,18,14,10,9,23,18,2024-12-31
1610612757,"Portland Trail Blazers",32,11,21,0.344,1536,105.1,108.4,115.3,117.5,-10.2,-9.1,0.577,1.39,16.5,0.322,0.671,0.489,0.165,0.51,0.545,102.3,99.8,83.16,3191,0.44,13,25,25,25,21,27,27,28,28,29,28,5,30,23,28,26,26,14,29,2024-12-31
1610612758,"Sacramento Kings",33,14,19,0.424,1599,112.1,114.5,111,113,1.1,1.5,0.607,1.93,18.5,0.282,0.731,0.506,0.134,0.541,0.577,101.5,99.51,82.93,3309,0.505,4,21,23,23,4,8,16,13,24,10,14,17,4,12,4,15,14,17,15,2024-12-31
1610612759,"San Antonio Spurs",33,17,16,0.515,1589,110.1,111.8,109.2,111.9,0.8,-0.2,0.716,1.95,20.2,0.284,0.706,0.5,0.147,0.534,0.572,101.2,99.22,82.68,3291,0.519,4,12,16,16,7,17,14,16,1,8,3,15,20,15,17,21,20,20,9,2024-12-31
1610612761,"Toronto Raptors",33,7,26,0.212,1599,106.4,109,114.9,116.9,-8.5,-7.9,0.685,1.7,19.4,0.329,0.693,0.508,0.165,0.521,0.553,103.2,101.03,84.19,3364,0.461,4,26,29,28,4,25,26,26,6,18,11,3,26,9,27,23,24,6,24,2024-12-31
1610612762,"Utah Jazz",31,7,24,0.226,1488,108.4,110.9,117.8,119.8,-9.4,-8.8,0.632,1.34,17.7,0.323,0.707,0.518,0.185,0.542,0.58,102,100.02,83.35,3101,0.457,23,26,26,26,27,20,30,27,16,30,22,4,19,3,30,13,12,12,26,2024-12-31
1610612764,"Washington Wizards",30,5,25,0.167,1445,102.8,104.7,116.3,117.9,-13.4,-13.2,0.619,1.53,17.4,0.269,0.691,0.478,0.157,0.509,0.544,105,103.31,86.09,3105,0.431,28,29,27,29,30,30,28,30,20,26,26,24,27,30,20,27,27,4,30,2024-12-31
1610612737,"Atlanta Hawks",34,18,16,0.529,1642,110.3,112,111.2,113.5,-1,-1.5,0.698,1.83,19.8,0.31,0.716,0.511,0.156,0.537,0.574,106.5,104.64,87.2,3581,0.504,2,11,15,15,4,15,17,17,3,14,7,8,13,7,19,20,17,2,15,2025-01-01
1610612738,"Boston Celtics",32,23,9,0.719,1551,116.7,119.1,106.8,108.7,9.9,10.4,0.608,2.09,18.2,0.282,0.724,0.503,0.122,0.559,0.591,101.1,99.16,82.63,3203,0.541,17,4,3,4,17,3,7,3,22,5,19,17,7,14,2,7,7,21,5,2025-01-01
1610612751,"Brooklyn Nets",33,12,21,0.364,1594,107.9,111.3,113.9,116.2,-6.1,-4.9,0.664,1.64,18.7,0.272,0.699,0.48,0.16,0.539,0.577,99.2,96.65,80.54,3202,0.458,10,24,24,24,12,19,25,24,9,19,13,22,24,28,23,16,15,30,25,2025-01-01
1610612766,"Charlotte Hornets",32,7,25,0.219,1551,104.5,107.2,111.6,113.8,-7.1,-6.6,0.612,1.47,16.9,0.318,0.71,0.504,0.162,0.507,0.539,100.4,98.14,81.78,3170,0.454,17,27,26,27,17,28,18,25,21,27,27,6,16,13,25,28,29,25,27,2025-01-01
1610612741,"Chicago Bulls",34,15,19,0.441,1637,110.3,111.9,113.2,115.5,-2.9,-3.6,0.685,1.94,20.1,0.242,0.731,0.49,0.145,0.555,0.584,106.4,104.5,87.09,3562,0.483,2,19,22,21,6,16,24,23,6,9,5,29,2,21,15,9,10,3,21,2025-01-01
1610612739,"Cleveland Cavaliers",33,29,4,0.879,1584,120,121.3,107,109.7,13,11.6,0.643,2.19,20.4,0.264,0.709,0.496,0.131,0.595,0.622,102.6,100.82,84.02,3330,0.557,10,1,1,1,16,1,8,2,14,2,2,26,17,19,3,1,1,8,2,2025-01-01
1610612742,"Dallas Mavericks",34,20,14,0.588,1637,114.4,115.7,108.7,110.8,5.6,4.9,0.585,1.72,17.9,0.281,0.7,0.498,0.143,0.56,0.593,101.9,100.35,83.63,3426,0.522,2,7,8,8,6,6,12,7,27,18,21,18,23,17,14,5,4,11,8,2025-01-01
1610612743,"Denver Nuggets",32,19,13,0.594,1551,115.9,117.4,111.8,114,4.1,3.4,0.702,2.18,21.3,0.301,0.709,0.514,0.141,0.568,0.6,103.8,102.16,85.13,3301,0.527,17,9,7,7,17,4,19,8,2,3,1,11,19,4,10,3,3,5,7,2025-01-01
1610612765,"Detroit Pistons",33,15,18,0.455,1604,109.1,111.4,112.1,114,-3,-2.6,0.623,1.61,18.3,0.301,0.726,0.512,0.159,0.543,0.573,101.2,99.26,82.72,3317,0.481,10,19,19,20,10,18,20,19,18,22,18,12,6,6,22,13,18,18,22,2025-01-01
1610612744,"Golden State Warriors",32,16,16,0.5,1541,108.6,110.7,107.4,109.7,1.2,1,0.694,1.99,19.5,0.311,0.714,0.507,0.142,0.523,0.549,102.5,100.39,83.66,3222,0.5,17,17,15,17,21,20,9,15,4,6,10,7,14,12,12,23,25,10,17,2025-01-01
1610612745,"Houston Rockets",33,22,11,0.667,1599,109,112.5,103.4,105.8,5.6,6.7,0.534,1.62,15.7,0.35,0.717,0.529,0.136,0.506,0.543,102.2,99.53,82.94,3312,0.529,10,6,5,6,11,12,2,6,30,20,30,1,12,1,6,29,28,15,6,2025-01-01
1610612754,"Indiana Pacers",34,16,18,0.471,1642,111.7,112.7,113.5,115.2,-1.8,-2.6,0.652,1.94,19.7,0.248,0.711,0.485,0.141,0.559,0.591,102.1,100.95,84.13,3459,0.5,2,17,19,18,4,11,22,20,11,8,8,28,15,24,9,6,5,6,16,2025-01-01
1610612746,"LA Clippers",33,19,14,0.576,1589,107.9,110,107,108.4,0.9,1.6,0.607,1.45,17.7,0.285,0.726,0.507,0.168,0.538,0.573,100.4,98.82,82.35,3264,0.499,10,9,8,9,13,23,5,13,23,28,22,14,5,11,29,18,19,22,19,2025-01-01
1610612747,"Los Angeles Lakers",31,17,14,0.548,1493,110.9,112.3,113,115.3,-2.2,-3,0.653,1.93,19.2,0.254,0.705,0.483,0.137,0.543,0.582,100.9,99.25,82.71,3091,0.496,25,12,8,11,28,13,23,21,10,10,12,27,21,25,8,12,11,19,20,2025-01-01
1610612763,"Memphis Grizzlies",34,23,11,0.676,1632,113.5,116.6,105.3,108.3,8.2,8.2,0.677,1.77,19.9,0.341,0.704,0.527,0.163,0.558,0.591,108.5,105.53,87.94,3594,0.552,2,4,5,5,9,5,4,5,7,15,6,2,22,2,26,8,6,1,3,2025-01-01
1610612748,"Miami Heat",31,17,14,0.548,1503,110.6,112.9,109,110.5,1.7,2.4,0.651,1.9,18.6,0.273,0.72,0.496,0.137,0.537,0.575,99.2,97.5,81.25,3057,0.51,25,12,8,11,25,10,10,9,12,12,14,21,10,20,7,19,16,27,11,2025-01-01
1610612749,"Milwaukee Bucks",31,17,14,0.548,1493,110.9,112.2,109.4,111.1,1.5,1.1,0.596,1.73,18.1,0.232,0.732,0.49,0.141,0.562,0.589,101.4,100,83.34,3113,0.506,25,12,8,11,28,14,13,14,26,17,20,30,1,22,11,4,8,13,14,2025-01-01
1610612750,"Minnesota Timberwolves",31,17,14,0.548,1498,108.8,110.6,106.5,108.7,2.2,1.9,0.639,1.59,18.4,0.277,0.717,0.499,0.16,0.547,0.579,100,98.16,81.8,3066,0.509,25,12,8,11,27,22,6,11,15,23,17,20,11,16,24,11,12,24,12,2025-01-01
1610612740,"New Orleans Pelicans",34,5,29,0.147,1637,104.7,107,115.6,118.3,-10.9,-11.3,0.619,1.62,17.5,0.308,0.673,0.482,0.152,0.504,0.538,101.6,99.42,82.85,3390,0.442,2,30,30,30,6,29,29,29,19,21,25,9,29,26,18,30,30,17,28,2025-01-01
1610612752,"New York Knicks",33,24,9,0.727,1589,117.9,120.1,109,110.7,8.9,9.3,0.647,2.14,20.2,0.29,0.722,0.514,0.134,0.577,0.609,99.8,98.08,81.74,3247,0.552,10,3,3,3,13,2,11,4,13,4,3,13,8,5,4,2,2,26,4,2025-01-01
1610612760,"Oklahoma City Thunder",32,27,5,0.844,1536,112.6,114.8,100.8,102.9,11.9,11.9,0.598,2.19,18.4,0.27,0.683,0.479,0.117,0.539,0.571,102.5,100.44,83.7,3214,0.561,17,2,2,2,22,7,1,1,25,1,16,23,28,29,1,17,21,9,1,2025-01-01
1610612753,"Orlando Magic",35,20,15,0.571,1680,105.8,108.6,104.2,106.3,1.6,2.3,0.619,1.53,17.4,0.304,0.73,0.508,0.158,0.513,0.554,99.6,97.31,81.1,3403,0.514,1,7,14,10,1,26,3,10,20,25,26,10,4,9,21,25,24,29,10,2025-01-01
1610612755,"Philadelphia 76ers",31,13,18,0.419,1503,107.2,109,110,112.3,-2.7,-3.3,0.571,1.52,16.3,0.28,0.694,0.479,0.146,0.518,0.559,99.2,97.34,81.12,3049,0.469,25,23,19,23,25,25,15,22,29,26,29,19,26,30,16,24,22,28,23,2025-01-01
