"after","before","count","afterDate","beforeDate","flair"
1614988800,1615075200,0,2021-03-06,2021-03-07,"Thunder"
1615075200,1615161600,20,2021-03-07,2021-03-08,"Thunder"
1615161600,1615248000,427,2021-03-08,2021-03-09,"Thunder"
1615248000,1615334400,279,2021-03-09,2021-03-10,"Thunder"
1615334400,1615420800,263,2021-03-10,2021-03-11,"Thunder"
1615420800,1615507200,233,2021-03-11,2021-03-12,"Thunder"
1615507200,1615593600,324,2021-03-12,2021-03-13,"Thunder"
1615593600,1615680000,263,2021-03-13,2021-03-14,"Thunder"
1615680000,1615766400,289,2021-03-14,2021-03-15,"Thunder"
1615766400,1615852800,267,2021-03-15,2021-03-16,"Thunder"
1615852800,1615939200,275,2021-03-16,2021-03-17,"Thunder"
1615939200,1616025600,222,2021-03-17,2021-03-18,"Thunder"
1616025600,1616112000,0,2021-03-18,2021-03-19,"Thunder"
1616112000,1616198400,0,2021-03-19,2021-03-20,"Thunder"
1616198400,1616284800,0,2021-03-20,2021-03-21,"Thunder"
1616284800,1616371200,0,2021-03-21,2021-03-22,"Thunder"
1616371200,1616457600,0,2021-03-22,2021-03-23,"Thunder"
1616457600,1616544000,0,2021-03-23,2021-03-24,"Thunder"
1616544000,1616630400,0,2021-03-24,2021-03-25,"Thunder"
1616630400,1616716800,0,2021-03-25,2021-03-26,"Thunder"
1616716800,1616803200,0,2021-03-26,2021-03-27,"Thunder"
1616803200,1616889600,145,2021-03-27,2021-03-28,"Thunder"
1616889600,1616976000,552,2021-03-28,2021-03-29,"Thunder"
1616976000,1617062400,403,2021-03-29,2021-03-30,"Thunder"
1617062400,1617148800,630,2021-03-30,2021-03-31,"Thunder"
1617148800,1617235200,456,2021-03-31,2021-04-01,"Thunder"
1617235200,1617321600,209,2021-04-01,2021-04-02,"Thunder"
1617321600,1617408000,274,2021-04-02,2021-04-03,"Thunder"
1617408000,1617494400,378,2021-04-03,2021-04-04,"Thunder"
1617494400,1617580800,332,2021-04-04,2021-04-05,"Thunder"
1617580800,1617667200,297,2021-04-05,2021-04-06,"Thunder"
1617667200,1617753600,369,2021-04-06,2021-04-07,"Thunder"
1617753600,1617840000,323,2021-04-07,2021-04-08,"Thunder"
1617840000,1617926400,574,2021-04-08,2021-04-09,"Thunder"
1617926400,1618012800,392,2021-04-09,2021-04-10,"Thunder"
1618012800,1618099200,0,2021-04-10,2021-04-11,"Thunder"
1618099200,1618185600,0,2021-04-11,2021-04-12,"Thunder"
1618185600,1618272000,0,2021-04-12,2021-04-13,"Thunder"
1618272000,1618358400,0,2021-04-13,2021-04-14,"Thunder"
1618358400,1618444800,389,2021-04-14,2021-04-15,"Thunder"
1618444800,1618531200,513,2021-04-15,2021-04-16,"Thunder"
1618531200,1618617600,285,2021-04-16,2021-04-17,"Thunder"
1618617600,1618704000,347,2021-04-17,2021-04-18,"Thunder"
1618704000,1618790400,408,2021-04-18,2021-04-19,"Thunder"
1618790400,1618876800,504,2021-04-19,2021-04-20,"Thunder"
1618876800,1618963200,313,2021-04-20,2021-04-21,"Thunder"
1618963200,1619049600,312,2021-04-21,2021-04-22,"Thunder"
1619049600,1619136000,388,2021-04-22,2021-04-23,"Thunder"
1619136000,1619222400,280,2021-04-23,2021-04-24,"Thunder"
1619222400,1619308800,481,2021-04-24,2021-04-25,"Thunder"
1619308800,1619395200,182,2021-04-25,2021-04-26,"Thunder"
1619395200,1619481600,283,2021-04-26,2021-04-27,"Thunder"
1619481600,1619568000,392,2021-04-27,2021-04-28,"Thunder"
1619568000,1619654400,320,2021-04-28,2021-04-29,"Thunder"
1619654400,1619740800,353,2021-04-29,2021-04-30,"Thunder"
1619740800,1619827200,238,2021-04-30,2021-05-01,"Thunder"
1619827200,1619913600,181,2021-05-01,2021-05-02,"Thunder"
1619913600,1620000000,566,2021-05-02,2021-05-03,"Thunder"
1620000000,1620086400,380,2021-05-03,2021-05-04,"Thunder"
1620086400,1620172800,594,2021-05-04,2021-05-05,"Thunder"
1620172800,1620259200,304,2021-05-05,2021-05-06,"Thunder"
1620259200,1620345600,241,2021-05-06,2021-05-07,"Thunder"
1620345600,1620432000,304,2021-05-07,2021-05-08,"Thunder"
1620432000,1620518400,190,2021-05-08,2021-05-09,"Thunder"
1620518400,1620604800,531,2021-05-09,2021-05-10,"Thunder"
1620604800,1620691200,301,2021-05-10,2021-05-11,"Thunder"
1620691200,1620777600,526,2021-05-11,2021-05-12,"Thunder"
1620777600,1620864000,285,2021-05-12,2021-05-13,"Thunder"
1620864000,1620950400,309,2021-05-13,2021-05-14,"Thunder"
1620950400,1621036800,192,2021-05-14,2021-05-15,"Thunder"
1621036800,1621123200,333,2021-05-15,2021-05-16,"Thunder"
1621123200,1621209600,237,2021-05-16,2021-05-17,"Thunder"
1621209600,1621296000,348,2021-05-17,2021-05-18,"Thunder"
1621296000,1621382400,350,2021-05-18,2021-05-19,"Thunder"
1621382400,1621468800,474,2021-05-19,2021-05-20,"Thunder"
1621468800,1621555200,675,2021-05-20,2021-05-21,"Thunder"
1621555200,1621641600,348,2021-05-21,2021-05-22,"Thunder"
1621641600,1621728000,696,2021-05-22,2021-05-23,"Thunder"
1621728000,1621814400,738,2021-05-23,2021-05-24,"Thunder"
1621814400,1621900800,612,2021-05-24,2021-05-25,"Thunder"
1621900800,1621987200,417,2021-05-25,2021-05-26,"Thunder"
1621987200,1622073600,963,2021-05-26,2021-05-27,"Thunder"
1622073600,1622160000,571,2021-05-27,2021-05-28,"Thunder"
1622160000,1622246400,558,2021-05-28,2021-05-29,"Thunder"
1622246400,1622332800,643,2021-05-29,2021-05-30,"Thunder"
1622332800,1622419200,408,2021-05-30,2021-05-31,"Thunder"
1622419200,1622505600,392,2021-05-31,2021-06-01,"Thunder"
1622505600,1622592000,521,2021-06-01,2021-06-02,"Thunder"
1622592000,1622678400,792,2021-06-02,2021-06-03,"Thunder"
1622678400,1622764800,582,2021-06-03,2021-06-04,"Thunder"
1622764800,1622851200,1005,2021-06-04,2021-06-05,"Thunder"
1622851200,1622937600,491,2021-06-05,2021-06-06,"Thunder"
1622937600,1623024000,639,2021-06-06,2021-06-07,"Thunder"
1623024000,1623110400,332,2021-06-07,2021-06-08,"Thunder"
1623110400,1623196800,529,2021-06-08,2021-06-09,"Thunder"
1623196800,1623283200,369,2021-06-09,2021-06-10,"Thunder"
1623283200,1623369600,341,2021-06-10,2021-06-11,"Thunder"
1623369600,1623456000,525,2021-06-11,2021-06-12,"Thunder"
1623456000,1623542400,339,2021-06-12,2021-06-13,"Thunder"
1623542400,1623628800,413,2021-06-13,2021-06-14,"Thunder"
1623628800,1623715200,539,2021-06-14,2021-06-15,"Thunder"
1623715200,1623801600,493,2021-06-15,2021-06-16,"Thunder"
1606780800,1606867200,236,2020-12-01,2020-12-02,"Timberwolves"
1606867200,1606953600,180,2020-12-02,2020-12-03,"Timberwolves"
1606953600,1607040000,219,2020-12-03,2020-12-04,"Timberwolves"
1607040000,1607126400,210,2020-12-04,2020-12-05,"Timberwolves"
1607126400,1607212800,219,2020-12-05,2020-12-06,"Timberwolves"
1607212800,1607299200,178,2020-12-06,2020-12-07,"Timberwolves"
1607299200,1607385600,202,2020-12-07,2020-12-08,"Timberwolves"
1607385600,1607472000,266,2020-12-08,2020-12-09,"Timberwolves"
1607472000,1607558400,202,2020-12-09,2020-12-10,"Timberwolves"
1607558400,1607644800,300,2020-12-10,2020-12-11,"Timberwolves"
1607644800,1607731200,235,2020-12-11,2020-12-12,"Timberwolves"
1607731200,1607817600,242,2020-12-12,2020-12-13,"Timberwolves"
1607817600,1607904000,273,2020-12-13,2020-12-14,"Timberwolves"
1607904000,1607990400,225,2020-12-14,2020-12-15,"Timberwolves"
1607990400,1608076800,334,2020-12-15,2020-12-16,"Timberwolves"
1608076800,1608163200,310,2020-12-16,2020-12-17,"Timberwolves"
1608163200,1608249600,282,2020-12-17,2020-12-18,"Timberwolves"
1608249600,1608336000,418,2020-12-18,2020-12-19,"Timberwolves"
1608336000,1608422400,257,2020-12-19,2020-12-20,"Timberwolves"
1608422400,1608508800,219,2020-12-20,2020-12-21,"Timberwolves"
1608508800,1608595200,192,2020-12-21,2020-12-22,"Timberwolves"
1608595200,1608681600,201,2020-12-22,2020-12-23,"Timberwolves"
1608681600,1608768000,756,2020-12-23,2020-12-24,"Timberwolves"
1608768000,1608854400,781,2020-12-24,2020-12-25,"Timberwolves"
1608854400,1608940800,572,2020-12-25,2020-12-26,"Timberwolves"
1608940800,1609027200,475,2020-12-26,2020-12-27,"Timberwolves"
1609027200,1609113600,1454,2020-12-27,2020-12-28,"Timberwolves"
1609113600,1609200000,441,2020-12-28,2020-12-29,"Timberwolves"
1609200000,1609286400,276,2020-12-29,2020-12-30,"Timberwolves"
1609286400,1609372800,405,2020-12-30,2020-12-31,"Timberwolves"
1609372800,1609459200,199,2020-12-31,2021-01-01,"Timberwolves"
1609459200,1609545600,171,2021-01-01,2021-01-02,"Timberwolves"
1609545600,1609632000,280,2021-01-02,2021-01-03,"Timberwolves"
1609632000,1609718400,435,2021-01-03,2021-01-04,"Timberwolves"
1609718400,1609804800,310,2021-01-04,2021-01-05,"Timberwolves"
1609804800,1609891200,359,2021-01-05,2021-01-06,"Timberwolves"
1609891200,1609977600,372,2021-01-06,2021-01-07,"Timberwolves"
1609977600,1610064000,335,2021-01-07,2021-01-08,"Timberwolves"
1610064000,1610150400,395,2021-01-08,2021-01-09,"Timberwolves"
1610150400,1610236800,334,2021-01-09,2021-01-10,"Timberwolves"
1610236800,1610323200,286,2021-01-10,2021-01-11,"Timberwolves"
1610323200,1610409600,399,2021-01-11,2021-01-12,"Timberwolves"
1610409600,1610496000,282,2021-01-12,2021-01-13,"Timberwolves"
1610496000,1610582400,588,2021-01-13,2021-01-14,"Timberwolves"
1610582400,1610668800,375,2021-01-14,2021-01-15,"Timberwolves"
1610668800,1610755200,299,2021-01-15,2021-01-16,"Timberwolves"
1610755200,1610841600,266,2021-01-16,2021-01-17,"Timberwolves"
1610841600,1610928000,305,2021-01-17,2021-01-18,"Timberwolves"
1610928000,1611014400,350,2021-01-18,2021-01-19,"Timberwolves"
1611014400,1611100800,321,2021-01-19,2021-01-20,"Timberwolves"
1611100800,1611187200,309,2021-01-20,2021-01-21,"Timberwolves"
1611187200,1611273600,556,2021-01-21,2021-01-22,"Timberwolves"
1611273600,1611360000,253,2021-01-22,2021-01-23,"Timberwolves"
1611360000,1611446400,339,2021-01-23,2021-01-24,"Timberwolves"
1611446400,1611532800,218,2021-01-24,2021-01-25,"Timberwolves"
1611532800,1611619200,0,2021-01-25,2021-01-26,"Timberwolves"
1611619200,1611705600,0,2021-01-26,2021-01-27,"Timberwolves"
1611705600,1611792000,108,2021-01-27,2021-01-28,"Timberwolves"
1611792000,1611878400,348,2021-01-28,2021-01-29,"Timberwolves"
1611878400,1611964800,221,2021-01-29,2021-01-30,"Timberwolves"
1611964800,1612051200,290,2021-01-30,2021-01-31,"Timberwolves"
1612051200,1612137600,216,2021-01-31,2021-02-01,"Timberwolves"
1612137600,1612224000,344,2021-02-01,2021-02-02,"Timberwolves"
1612224000,1612310400,260,2021-02-02,2021-02-03,"Timberwolves"
1612310400,1612396800,186,2021-02-03,2021-02-04,"Timberwolves"
1612396800,1612483200,0,2021-02-04,2021-02-05,"Timberwolves"
1612483200,1612569600,0,2021-02-05,2021-02-06,"Timberwolves"
1612569600,1612656000,0,2021-02-06,2021-02-07,"Timberwolves"
1612656000,1612742400,8,2021-02-07,2021-02-08,"Timberwolves"
1612742400,1612828800,187,2021-02-08,2021-02-09,"Timberwolves"
1612828800,1612915200,256,2021-02-09,2021-02-10,"Timberwolves"
1612915200,1613001600,363,2021-02-10,2021-02-11,"Timberwolves"
1613001600,1613088000,393,2021-02-11,2021-02-12,"Timberwolves"
1613088000,1613174400,289,2021-02-12,2021-02-13,"Timberwolves"
1613174400,1613260800,291,2021-02-13,2021-02-14,"Timberwolves"
1613260800,1613347200,192,2021-02-14,2021-02-15,"Timberwolves"
1613347200,1613433600,555,2021-02-15,2021-02-16,"Timberwolves"
1613433600,1613520000,178,2021-02-16,2021-02-17,"Timberwolves"
1613520000,1613606400,226,2021-02-17,2021-02-18,"Timberwolves"
1613606400,1613692800,438,2021-02-18,2021-02-19,"Timberwolves"
1613692800,1613779200,300,2021-02-19,2021-02-20,"Timberwolves"
1613779200,1613865600,432,2021-02-20,2021-02-21,"Timberwolves"
1613865600,1613952000,208,2021-02-21,2021-02-22,"Timberwolves"
1613952000,1614038400,736,2021-02-22,2021-02-23,"Timberwolves"
1614038400,1614124800,333,2021-02-23,2021-02-24,"Timberwolves"
1614124800,1614211200,394,2021-02-24,2021-02-25,"Timberwolves"
1614211200,1614297600,301,2021-02-25,2021-02-26,"Timberwolves"
1614297600,1614384000,243,2021-02-26,2021-02-27,"Timberwolves"
1614384000,1614470400,49,2021-02-27,2021-02-28,"Timberwolves"
1614470400,1614556800,0,2021-02-28,2021-03-01,"Timberwolves"
1614556800,1614643200,0,2021-03-01,2021-03-02,"Timberwolves"
1614643200,1614729600,171,2021-03-02,2021-03-03,"Timberwolves"
1614729600,1614816000,275,2021-03-03,2021-03-04,"Timberwolves"
1614816000,1614902400,327,2021-03-04,2021-03-05,"Timberwolves"
1614902400,1614988800,5,2021-03-05,2021-03-06,"Timberwolves"
1614988800,1615075200,0,2021-03-06,2021-03-07,"Timberwolves"
1615075200,1615161600,30,2021-03-07,2021-03-08,"Timberwolves"
1615161600,1615248000,541,2021-03-08,2021-03-09,"Timberwolves"
1615248000,1615334400,298,2021-03-09,2021-03-10,"Timberwolves"
1615334400,1615420800,265,2021-03-10,2021-03-11,"Timberwolves"
1615420800,1615507200,196,2021-03-11,2021-03-12,"Timberwolves"
1615507200,1615593600,491,2021-03-12,2021-03-13,"Timberwolves"
1615593600,1615680000,192,2021-03-13,2021-03-14,"Timberwolves"
1615680000,1615766400,423,2021-03-14,2021-03-15,"Timberwolves"
1615766400,1615852800,716,2021-03-15,2021-03-16,"Timberwolves"
1615852800,1615939200,387,2021-03-16,2021-03-17,"Timberwolves"
1615939200,1616025600,320,2021-03-17,2021-03-18,"Timberwolves"
1616025600,1616112000,0,2021-03-18,2021-03-19,"Timberwolves"
1616112000,1616198400,0,2021-03-19,2021-03-20,"Timberwolves"
1616198400,1616284800,0,2021-03-20,2021-03-21,"Timberwolves"
1616284800,1616371200,0,2021-03-21,2021-03-22,"Timberwolves"
1616371200,1616457600,0,2021-03-22,2021-03-23,"Timberwolves"
1616457600,1616544000,0,2021-03-23,2021-03-24,"Timberwolves"
1616544000,1616630400,0,2021-03-24,2021-03-25,"Timberwolves"
1616630400,1616716800,0,2021-03-25,2021-03-26,"Timberwolves"
1616716800,1616803200,0,2021-03-26,2021-03-27,"Timberwolves"
1616803200,1616889600,174,2021-03-27,2021-03-28,"Timberwolves"
1616889600,1616976000,356,2021-03-28,2021-03-29,"Timberwolves"
1616976000,1617062400,240,2021-03-29,2021-03-30,"Timberwolves"
1617062400,1617148800,418,2021-03-30,2021-03-31,"Timberwolves"
1617148800,1617235200,316,2021-03-31,2021-04-01,"Timberwolves"
1617235200,1617321600,344,2021-04-01,2021-04-02,"Timberwolves"
1617321600,1617408000,248,2021-04-02,2021-04-03,"Timberwolves"
1617408000,1617494400,293,2021-04-03,2021-04-04,"Timberwolves"
1617494400,1617580800,552,2021-04-04,2021-04-05,"Timberwolves"
1617580800,1617667200,321,2021-04-05,2021-04-06,"Timberwolves"
1617667200,1617753600,549,2021-04-06,2021-04-07,"Timberwolves"
1617753600,1617840000,364,2021-04-07,2021-04-08,"Timberwolves"
1617840000,1617926400,319,2021-04-08,2021-04-09,"Timberwolves"
1617926400,1618012800,217,2021-04-09,2021-04-10,"Timberwolves"
1618012800,1618099200,0,2021-04-10,2021-04-11,"Timberwolves"
1618099200,1618185600,0,2021-04-11,2021-04-12,"Timberwolves"
1618185600,1618272000,0,2021-04-12,2021-04-13,"Timberwolves"
1618272000,1618358400,0,2021-04-13,2021-04-14,"Timberwolves"
1618358400,1618444800,237,2021-04-14,2021-04-15,"Timberwolves"
1618444800,1618531200,257,2021-04-15,2021-04-16,"Timberwolves"
1618531200,1618617600,221,2021-04-16,2021-04-17,"Timberwolves"
1618617600,1618704000,403,2021-04-17,2021-04-18,"Timberwolves"
1618704000,1618790400,286,2021-04-18,2021-04-19,"Timberwolves"
1618790400,1618876800,275,2021-04-19,2021-04-20,"Timberwolves"
1618876800,1618963200,325,2021-04-20,2021-04-21,"Timberwolves"
1618963200,1619049600,488,2021-04-21,2021-04-22,"Timberwolves"
1619049600,1619136000,298,2021-04-22,2021-04-23,"Timberwolves"
1619136000,1619222400,289,2021-04-23,2021-04-24,"Timberwolves"
1619222400,1619308800,198,2021-04-24,2021-04-25,"Timberwolves"
1619308800,1619395200,413,2021-04-25,2021-04-26,"Timberwolves"
1619395200,1619481600,242,2021-04-26,2021-04-27,"Timberwolves"
1619481600,1619568000,780,2021-04-27,2021-04-28,"Timberwolves"
1619568000,1619654400,396,2021-04-28,2021-04-29,"Timberwolves"
1619654400,1619740800,265,2021-04-29,2021-04-30,"Timberwolves"
1619740800,1619827200,532,2021-04-30,2021-05-01,"Timberwolves"
1619827200,1619913600,227,2021-05-01,2021-05-02,"Timberwolves"
1619913600,1620000000,225,2021-05-02,2021-05-03,"Timberwolves"
1620000000,1620086400,329,2021-05-03,2021-05-04,"Timberwolves"
1620086400,1620172800,309,2021-05-04,2021-05-05,"Timberwolves"
1620172800,1620259200,322,2021-05-05,2021-05-06,"Timberwolves"
1620259200,1620345600,517,2021-05-06,2021-05-07,"Timberwolves"
1620345600,1620432000,350,2021-05-07,2021-05-08,"Timberwolves"
1620432000,1620518400,1094,2021-05-08,2021-05-09,"Timberwolves"
1620518400,1620604800,175,2021-05-09,2021-05-10,"Timberwolves"
1620604800,1620691200,271,2021-05-10,2021-05-11,"Timberwolves"
1620691200,1620777600,289,2021-05-11,2021-05-12,"Timberwolves"
1620777600,1620864000,553,2021-05-12,2021-05-13,"Timberwolves"
1620864000,1620950400,422,2021-05-13,2021-05-14,"Timberwolves"
1620950400,1621036800,472,2021-05-14,2021-05-15,"Timberwolves"
1621036800,1621123200,251,2021-05-15,2021-05-16,"Timberwolves"
1621123200,1621209600,253,2021-05-16,2021-05-17,"Timberwolves"
1621209600,1621296000,667,2021-05-17,2021-05-18,"Timberwolves"
1621296000,1621382400,479,2021-05-18,2021-05-19,"Timberwolves"
1621382400,1621468800,554,2021-05-19,2021-05-20,"Timberwolves"
1621468800,1621555200,715,2021-05-20,2021-05-21,"Timberwolves"
1621555200,1621641600,299,2021-05-21,2021-05-22,"Timberwolves"
1621641600,1621728000,830,2021-05-22,2021-05-23,"Timberwolves"
1621728000,1621814400,451,2021-05-23,2021-05-24,"Timberwolves"
1621814400,1621900800,498,2021-05-24,2021-05-25,"Timberwolves"
1621900800,1621987200,698,2021-05-25,2021-05-26,"Timberwolves"
1621987200,1622073600,611,2021-05-26,2021-05-27,"Timberwolves"
1622073600,1622160000,503,2021-05-27,2021-05-28,"Timberwolves"
1622160000,1622246400,664,2021-05-28,2021-05-29,"Timberwolves"
1622246400,1622332800,567,2021-05-29,2021-05-30,"Timberwolves"
1622332800,1622419200,434,2021-05-30,2021-05-31,"Timberwolves"
1622419200,1622505600,309,2021-05-31,2021-06-01,"Timberwolves"
1622505600,1622592000,520,2021-06-01,2021-06-02,"Timberwolves"
1622592000,1622678400,810,2021-06-02,2021-06-03,"Timberwolves"
1622678400,1622764800,446,2021-06-03,2021-06-04,"Timberwolves"
1622764800,1622851200,1016,2021-06-04,2021-06-05,"Timberwolves"
1622851200,1622937600,439,2021-06-05,2021-06-06,"Timberwolves"
1622937600,1623024000,601,2021-06-06,2021-06-07,"Timberwolves"
1623024000,1623110400,238,2021-06-07,2021-06-08,"Timberwolves"
1623110400,1623196800,530,2021-06-08,2021-06-09,"Timberwolves"
1623196800,1623283200,397,2021-06-09,2021-06-10,"Timberwolves"
1623283200,1623369600,446,2021-06-10,2021-06-11,"Timberwolves"
1623369600,1623456000,540,2021-06-11,2021-06-12,"Timberwolves"
1623456000,1623542400,228,2021-06-12,2021-06-13,"Timberwolves"
1623542400,1623628800,416,2021-06-13,2021-06-14,"Timberwolves"
1623628800,1623715200,393,2021-06-14,2021-06-15,"Timberwolves"
1623715200,1623801600,430,2021-06-15,2021-06-16,"Timberwolves"
1606780800,1606867200,326,2020-12-01,2020-12-02,"Blazers"
1606867200,1606953600,381,2020-12-02,2020-12-03,"Blazers"
1606953600,1607040000,340,2020-12-03,2020-12-04,"Blazers"
1607040000,1607126400,286,2020-12-04,2020-12-05,"Blazers"
1607126400,1607212800,246,2020-12-05,2020-12-06,"Blazers"
1607212800,1607299200,278,2020-12-06,2020-12-07,"Blazers"
1607299200,1607385600,351,2020-12-07,2020-12-08,"Blazers"
1607385600,1607472000,435,2020-12-08,2020-12-09,"Blazers"
1607472000,1607558400,381,2020-12-09,2020-12-10,"Blazers"
1607558400,1607644800,359,2020-12-10,2020-12-11,"Blazers"
1607644800,1607731200,335,2020-12-11,2020-12-12,"Blazers"
1607731200,1607817600,588,2020-12-12,2020-12-13,"Blazers"
1607817600,1607904000,368,2020-12-13,2020-12-14,"Blazers"
1607904000,1607990400,245,2020-12-14,2020-12-15,"Blazers"
1607990400,1608076800,330,2020-12-15,2020-12-16,"Blazers"
1608076800,1608163200,364,2020-12-16,2020-12-17,"Blazers"
1608163200,1608249600,282,2020-12-17,2020-12-18,"Blazers"
1608249600,1608336000,362,2020-12-18,2020-12-19,"Blazers"
1608336000,1608422400,283,2020-12-19,2020-12-20,"Blazers"
1608422400,1608508800,289,2020-12-20,2020-12-21,"Blazers"
1608508800,1608595200,299,2020-12-21,2020-12-22,"Blazers"
1608595200,1608681600,380,2020-12-22,2020-12-23,"Blazers"
1608681600,1608768000,744,2020-12-23,2020-12-24,"Blazers"
1608768000,1608854400,590,2020-12-24,2020-12-25,"Blazers"
1608854400,1608940800,615,2020-12-25,2020-12-26,"Blazers"
1608940800,1609027200,431,2020-12-26,2020-12-27,"Blazers"
1609027200,1609113600,875,2020-12-27,2020-12-28,"Blazers"
1609113600,1609200000,399,2020-12-28,2020-12-29,"Blazers"
1609200000,1609286400,1273,2020-12-29,2020-12-30,"Blazers"
1609286400,1609372800,462,2020-12-30,2020-12-31,"Blazers"
1609372800,1609459200,486,2020-12-31,2021-01-01,"Blazers"
1609459200,1609545600,265,2021-01-01,2021-01-02,"Blazers"
1609545600,1609632000,643,2021-01-02,2021-01-03,"Blazers"
1609632000,1609718400,442,2021-01-03,2021-01-04,"Blazers"
1609718400,1609804800,415,2021-01-04,2021-01-05,"Blazers"
1609804800,1609891200,311,2021-01-05,2021-01-06,"Blazers"
1609891200,1609977600,457,2021-01-06,2021-01-07,"Blazers"
1609977600,1610064000,432,2021-01-07,2021-01-08,"Blazers"
1610064000,1610150400,488,2021-01-08,2021-01-09,"Blazers"
1610150400,1610236800,380,2021-01-09,2021-01-10,"Blazers"
1610236800,1610323200,292,2021-01-10,2021-01-11,"Blazers"
1610323200,1610409600,280,2021-01-11,2021-01-12,"Blazers"
1610409600,1610496000,660,2021-01-12,2021-01-13,"Blazers"
1610496000,1610582400,757,2021-01-13,2021-01-14,"Blazers"
1610582400,1610668800,835,2021-01-14,2021-01-15,"Blazers"
1610668800,1610755200,633,2021-01-15,2021-01-16,"Blazers"
1610755200,1610841600,257,2021-01-16,2021-01-17,"Blazers"
1610841600,1610928000,547,2021-01-17,2021-01-18,"Blazers"
1610928000,1611014400,440,2021-01-18,2021-01-19,"Blazers"
1611014400,1611100800,478,2021-01-19,2021-01-20,"Blazers"
